AccountId,ClientId,PaymentAmt,EnrollmentAmt,TaxAmt,ClearAmt,CarsAmt,FoodAmt,FLAmt,CutoffDt
5506,5506,"",1887360.80,"","","",1051125.32,"",2020-11-03
5516,5516,"",1650463.61,"",1650463.61,"",445412.89,"",2020-11-01
553,553,1254261.78,"",1254261.78,"",1248206.48,"",1254261.78,2020-11-01
5562,5562,1545252.80,"","","",1545252.80,"","",2020-11-02
563,563,"",1519323.03,"","","",405674.97,"",2020-11-04
5631,5631,1547626.40,"",1547626.40,"",1543063.30,"",1547626.40,2020-11-03
5659,5659,1389453.34,"",1389453.34,"",1389453.34,"",1389453.34,2020-11-03
5746,5746,1391756.84,"",1391756.84,"",1385182.24,"","",2020-11-02
5850,5850,1555160.00,"",1555160.00,"",1555160.00,"","",2020-11-02
6100,6100,"",1907794.40,"",1907794.40,"",1060656.65,"",2020-11-01
6161,6161,"",885968.80,"",885968.80,"",500041.50,"",2020-11-03
6297,6297,"",1398605.60,"",1398605.60,"",823143.75,"",2020-11-03
6324,6324,1571465.60,"",1571465.60,"",1566833.20,"","",2020-11-04
6367,6367,"",1916979.20,"","","",1064940.93,"",2020-11-04
6458,6458,1020318.83,"",1020318.83,"",1020318.83,"","",2020-11-02
6603,6603,"",1409132.00,"","","",828053.83,"",2020-11-01
6644,6644,"",898223.96,"",898223.96,"",507791.72,"",2020-11-02
6863,6863,1030594.90,"",1030594.90,"",1030594.90,"",1030594.90,2020-11-03
7065,7065,"",1289475.62,"","","",755221.04,"",2020-11-02
7174,7174,1429566.00,"","","",1428848.60,"","",2020-11-02
734,734,"",1523850.60,"","","",407046.91,"",2020-11-03
7404,7404,"",1298077.07,"","","",760660.63,"",2020-11-01
7531,7531,"",1957020.80,"","","",1083618.47,"",2020-11-04
7556,7556,"",1704476.69,"","","",461779.81,"",2020-11-01
7611,7611,"",1303329.28,"","","",763982.15,"",2020-11-04
7729,7729,"",1311928.69,"","","",342830.81,"",2020-11-03
7752,7752,"",1448657.60,"","","",846490.68,"",2020-11-02
7753,7753,"",1964657.60,"","","",1087180.68,"",2020-11-02
7817,7817,1054800.74,"",1054800.74,"",1054800.74,"",1054800.74,2020-11-01
7859,7859,"",1712499.22,"","","",464210.78,"",2020-11-04
7972,7972,1450694.64,"",1450694.64,"",1450694.64,"","",2020-11-04
8069,8069,"",1718059.39,"",1718059.39,"",465895.61,"",2020-11-02
8154,8154,"",1462486.40,"","","",852941.18,"",2020-11-04
8159,8159,"",1720442.32,"",1720442.32,"",466617.68,"",2020-11-04
8258,8258,"",1723063.54,"","","",467411.96,"",2020-11-03
8393,8393,1069415.59,"","","",1069415.59,"",1069415.59,2020-11-01
8599,8599,"",1334963.68,"","","",349810.82,"",2020-11-01
8603,8603,"",1732198.11,"","","",470179.89,"",2020-11-04
8638,8638,"",1995101.60,"",1995101.60,"",1101381.39,"",2020-11-03
8652,8652,1651548.80,"",1651548.80,"",1651548.80,"","",2020-11-04
8667,8667,"",1330123.16,"","","",780926.73,"",2020-11-04
8672,8672,"",1734025.02,"","","",470733.48,"",2020-11-01
8777,8777,"",952344.57,"","","",542017.83,"",2020-11-03
8784,8784,"",1333091.81,"","","",782804.11,"",2020-11-01
890,890,"",1527981.01,"",1527981.01,"",408298.49,"",2020-11-03
9119,9119,"",961022.13,"","","",547505.57,"",2020-11-01
9128,9128,1088064.74,"",1088064.74,"",1079151.94,"","",2020-11-04
9179,9179,"",1747448.86,"",1747448.86,"",474801.14,"",2020-11-04
9197,9197,"",963001.23,"","","",548757.15,"",2020-11-03
9339,9339,1675181.60,"",1675181.60,"",1670247.70,"",1675181.60,2020-11-03
9373,9373,"",1355456.88,"","","",356020.63,"",2020-11-03
9420,9420,"",1506036.80,"","","",873255.41,"",2020-11-02
9443,9443,"",969242.99,"",969242.99,"",552704.47,"",2020-11-01
9552,9552,1682508.80,"","","",1682508.80,"","",2020-11-04
9585,9585,"",1353415.58,"",1353415.58,"",795656.96,"",2020-11-02
964,964,1265143.83,"","","",1265047.43,"","",2020-11-04
9659,9659,"",1760157.82,"",1760157.82,"",478652.18,"",2020-11-04
9694,9694,1496288.04,"",1496288.04,"",1495318.64,"","",2020-11-02
9800,9800,1105115.40,"",1105115.40,"",1102135.40,"","",2020-11-04
9879,9879,"",1521826.40,"","","",880620.53,"",2020-11-01
9907,9907,"",2038755.20,"",2038755.20,"",1121743.77,"",2020-11-04
9921,9921,"",1361940.91,"","","",801048.41,"",2020-11-02
9979,9979,"",1371501.94,"","","",360882.56,"",2020-11-01
9983,9983,"",982944.41,"",982944.41,"",561369.31,"",2020-11-01
10008,8,"",1526264.00,"","","",882690.46,"",2020-11-02
10126,126,1507726.10,"",1507726.10,"",1506713.50,"",1507726.10,2020-11-02
1022,1022,882391.21,"","","",882391.21,"","",2020-11-02
1026,1026,1389214.40,"",1389214.40,"",1389214.40,"","",2020-11-02
10547,547,1124069.03,"",1124069.03,"",1121014.33,"","",2020-11-03
10782,782,1724820.80,"",1724820.80,"",1724820.80,"",1724820.80,2020-11-02
11029,1029,1531634.83,"","","",1524531.93,"","",2020-11-01
11161,1161,"",1402797.75,"",1402797.75,"",370365.75,"",2020-11-03
11206,1206,"",1403989.22,"","","",370726.78,"",2020-11-04
1146,1146,1393342.40,"",1393342.40,"",1393342.40,"","",2020-11-02
11627,1627,1151471.87,"","","",1148309.17,"","",2020-11-03
11652,1652,1754748.80,"",1754748.80,"",1749583.60,"",1754748.80,2020-11-04
1167,1167,1394064.80,"",1394064.80,"",1389948.10,"",1394064.80,2020-11-03
12111,2111,1770538.40,"","","",1765327.30,"","",2020-11-03
12127,2127,1560706.58,"","","",1553493.88,"","",2020-11-03
12218,2218,1166467.31,"",1166467.31,"",1166467.31,"",1166467.31,2020-11-02
12328,2328,1566028.46,"",1566028.46,"",1566028.46,"",1566028.46,2020-11-04
12331,2331,1566107.89,"","","",1564874.79,"","",2020-11-03
12384,2384,1779929.60,"","","",1779929.60,"",1779929.60,2020-11-04
12533,2533,1174459.81,"","","",1174459.81,"","",2020-11-01
12619,2619,1573733.26,"",1573733.26,"",1572471.36,"","",2020-11-03
12687,2687,"",1618421.60,"","","",925677.69,"",2020-11-01
12750,2750,"",1620588.80,"","","",926688.59,"",2020-11-04
12822,2822,1794996.80,"",1794996.80,"",1789714.60,"",1794996.80,2020-11-02
12835,2835,1579452.30,"","","",1578168.80,"","",2020-11-03
12873,2873,"",1624820.00,"","","",928662.25,"",2020-11-03
1291,1291,"",1742364.80,"",1742364.80,"",983491.43,"",2020-11-04
13024,3024,"",1452124.40,"",1452124.40,"",385312.60,"",2020-11-02
13030,3030,1584615.31,"",1584615.31,"",1584615.31,"",1584615.31,2020-11-02
13253,3253,1192728.37,"",1192728.37,"",1192728.37,"","",2020-11-01
13259,3259,"",1066066.35,"",1066066.35,"",613936.01,"",2020-11-01
13311,3311,"",1639887.20,"","","",935690.40,"",2020-11-01
13371,3371,1813882.40,"","","",1808545.30,"","",2020-11-03
1360,1360,1275628.72,"",1275628.72,"",1275492.72,"","",2020-11-04
13709,3709,1204298.46,"",1204298.46,"",1194927.56,"","",2020-11-01
13970,3970,1210920.81,"","","",1201523.81,"",1210920.81,2020-11-02
13998,3998,"",1663520.00,"","","",946714.00,"",2020-11-04
14113,4113,"",1480957.86,"","","",394049.65,"",2020-11-03
14278,4278,1617658.61,"",1617658.61,"",1610230.81,"",1617658.61,2020-11-02
14294,4294,1219141.66,"",1219141.66,"",1209712.26,"",1219141.66,2020-11-02
14372,4372,"",1094306.50,"","","",631795.20,"",2020-11-02
14494,4494,"",1491045.59,"","","",397106.41,"",2020-11-04
14497,4497,1623457.07,"","","",1623457.07,"","",2020-11-01
14686,4686,1628461.22,"","","",1628461.22,"",1628461.22,2020-11-02
14903,4903,1234593.82,"",1234593.82,"",1231103.52,"","",2020-11-03
14975,4975,1236420.68,"",1236420.68,"",1232923.18,"","",2020-11-03
15037,5037,1637754.65,"",1637754.65,"",1637754.65,"","",2020-11-01
15285,5285,1879724.00,"","","",1879724.00,"","",2020-11-01
1539,1539,1406861.60,"","","",1406861.60,"",1406861.60,2020-11-03
15406,5406,1647524.66,"","","",1647524.66,"",1647524.66,2020-11-02
15461,5461,1248751.95,"",1248751.95,"",1245205.85,"","",2020-11-01
15667,5667,1654435.16,"",1654435.16,"",1654435.16,"","",2020-11-03
15765,5765,1896236.00,"",1896236.00,"",1890659.50,"","",2020-11-01
1597,1597,1281903.77,"",1281903.77,"",1275744.07,"",1281903.77,2020-11-01
16249,6249,1669844.77,"",1669844.77,"",1662219.87,"","",2020-11-01
16664,6664,1279275.67,"",1279275.67,"",1279275.67,"",1279275.67,2020-11-04
16859,6859,1284223.41,"",1284223.41,"",1274537.51,"","",2020-11-03
1724,1724,900203.05,"",900203.05,"",900203.05,"","",2020-11-04
17358,7358,1951035.20,"",1951035.20,"",1945299.40,"",1951035.20,2020-11-02
17552,7552,1301806.90,"",1301806.90,"",1292051.70,"",1301806.90,2020-11-04
17576,7576,1302415.85,"","","",1298658.25,"",1302415.85,2020-11-04
17789,7789,1307820.30,"",1307820.30,"",1307820.30,"","",2020-11-01
17805,7805,1966412.00,"",1966412.00,"",1966412.00,"","",2020-11-01
17898,7898,1969611.20,"","","",1963821.40,"",1969611.20,2020-11-02
18154,8154,1720283.46,"",1720283.46,"",1718468.06,"",1720283.46,2020-11-02
1829,1829,902867.22,"","","",894684.32,"",902867.22,2020-11-01
18429,8429,1987877.60,"",1987877.60,"",1982034.70,"","",2020-11-01
18583,8583,1731642.09,"",1731642.09,"",1731642.09,"","",2020-11-03
18613,8613,1732436.40,"",1732436.40,"",1730575.10,"","",2020-11-01
18646,8646,1733310.14,"",1733310.14,"",1733310.14,"",1733310.14,2020-11-02
1866,1866,"",1157561.39,"","","",671797.88,"",2020-11-03
18894,8894,2003873.60,"",2003873.60,"",2003873.60,"",2003873.60,2020-11-02
18991,8991,1742444.71,"",1742444.71,"",1740545.61,"","",2020-11-03
19302,9302,2017908.80,"",2017908.80,"",2011978.60,"",2017908.80,2020-11-02
1947,1947,1420896.80,"","","",1420896.80,"",1420896.80,2020-11-03
19473,9473,2023791.20,"","","",2017843.90,"","",2020-11-01
1975,1975,1291912.08,"",1291912.08,"",1285714.58,"",1291912.08,2020-11-03
19755,9755,2033492.00,"",2033492.00,"",2033492.00,"","",2020-11-03
19778,9778,1358287.19,"","","",1358287.19,"",1358287.19,2020-11-02
19826,9826,1359505.10,"",1359505.10,"",1355522.50,"",1359505.10,2020-11-02
19827,9827,2035968.80,"",2035968.80,"",2035968.80,"","",2020-11-03
2086,2086,1294851.02,"",1294851.02,"",1294851.02,"","",2020-11-02
2096,2096,"",1559912.27,"",1559912.27,"",417974.23,"",2020-11-01
2359,2359,1302079.24,"",1302079.24,"",1301843.34,"",1302079.24,2020-11-03
237,237,"",1116228.77,"",1116228.77,"",645658.95,"",2020-11-02
2417,2417,917786.54,"","","",917786.54,"",917786.54,2020-11-01
2466,2466,"",1172785.19,"","","",681425.48,"",2020-11-03
2557,2557,"",1785915.20,"","","",1003805.67,"",2020-11-02
2721,2721,1447522.40,"",1447522.40,"",1447522.40,"",1447522.40,2020-11-01
2810,2810,"",1578816.85,"","","",423702.65,"",2020-11-03
2856,2856,"",1182680.66,"","","",687683.42,"",2020-11-01
2953,2953,1317806.58,"",1317806.58,"",1317511.28,"",1317806.58,2020-11-01
3143,3143,936207.34,"","","",927893.04,"",936207.34,2020-11-03
3202,3202,"",1808103.20,"","","",1014155.34,"",2020-11-03
3256,3256,"",1809960.80,"","","",1015021.82,"",2020-11-01
3277,3277,1326385.13,"",1326385.13,"",1326057.43,"",1326385.13,2020-11-01
3288,3288,"",1193641.80,"",1193641.80,"",694615.29,"",2020-11-01
3535,3535,"",1819558.40,"",1819558.40,"",1019498.66,"",2020-11-04
365,365,865721.15,"","","",865721.15,"",865721.15,2020-11-01
3663,3663,"",1203156.67,"",1203156.67,"",700632.54,"",2020-11-04
3686,3686,949984.88,"",949984.88,"",949984.88,"","",2020-11-02
3731,3731,"",1603202.16,"","","",431091.84,"",2020-11-04
3918,3918,1488699.20,"",1488699.20,"",1488699.20,"","",2020-11-02
3939,3939,1489421.60,"","","",1485027.70,"",1489421.60,2020-11-03
3994,3994,"",1835348.00,"","","",1026863.77,"",2020-11-03
4084,4084,"",1838444.00,"",1838444.00,"",1028307.91,"",2020-11-01
4103,4103,960565.42,"","","",958155.12,"",960565.42,2020-11-03
421,421,"",1712436.80,"","","",969531.41,"",2020-11-02
4244,4244,964143.01,"",964143.01,"",964143.01,"","",2020-11-04
4253,4253,964371.37,"",964371.37,"",964371.37,"",964371.37,2020-11-01
4413,4413,"",1222186.42,"",1222186.42,"",712667.04,"",2020-11-02
447,447,"",1121557.10,"","","",649028.61,"",2020-11-04
5256,5256,"",1243575.86,"",1243575.86,"",726193.82,"",2020-11-01
5267,5267,990099.59,"","","",981572.89,"",990099.59,2020-11-03
5300,5300,"",864122.65,"",864122.65,"",486225.89,"",2020-11-02
5551,5551,"",1888908.80,"","","",1051847.39,"",2020-11-04
5653,5653,1389294.48,"",1389294.48,"",1388729.18,"",1389294.48,2020-11-01
5730,5730,"",1379100.80,"","","",814045.67,"",2020-11-04
5902,5902,"",1263555.21,"",1263555.21,"",328172.79,"",2020-11-04
5990,5990,"",881630.02,"",881630.02,"",497297.63,"",2020-11-04
5994,5994,"",1388182.40,"","","",818281.82,"",2020-11-04
6009,6009,1560629.60,"",1560629.60,"",1556028.70,"",1560629.60,2020-11-01
6185,6185,1013392.01,"",1013392.01,"",1004773.51,"",1013392.01,2020-11-01
6206,6206,1013924.84,"","","",1013924.84,"","",2020-11-02
6401,6401,1018872.57,"","","",1010232.47,"",1018872.57,2020-11-01
6433,6433,1409946.54,"","","",1409946.54,"",1409946.54,2020-11-01
6497,6497,"",894494.13,"","","",505432.95,"",2020-11-03
6563,6563,"",1678185.03,"",1678185.03,"",453812.97,"",2020-11-04
6604,6604,"",1282142.06,"","","",333804.94,"",2020-11-02
6768,6768,"",1281939.84,"","","",750455.37,"",2020-11-01
6819,6819,"",1283233.86,"","","",751273.72,"",2020-11-04
6882,6882,"",1418729.60,"","","",832530.66,"",2020-11-04
7038,7038,"",1424096.00,"",1424096.00,"",835033.84,"",2020-11-04
7116,7116,"",1426779.20,"",1426779.20,"",836285.43,"",2020-11-02
7323,7323,"",1433900.00,"",1433900.00,"",839606.95,"",2020-11-01
7352,7352,"",916188.04,"","","",519152.28,"",2020-11-02
7447,7447,1436794.22,"",1436794.22,"",1430049.52,"",1436794.22,2020-11-03
7525,7525,"",1306527.38,"",1306527.38,"",341194.12,"",2020-11-03
7579,7579,1440289.18,"","","",1439531.28,"",1440289.18,2020-11-03
758,758,"",1524486.04,"",1524486.04,"",407239.46,"",2020-11-03
7651,7651,"",1309863.48,"","","",342205.02,"",2020-11-01
7699,7699,"",1311134.38,"",1311134.38,"",342590.12,"",2020-11-01
7764,7764,"",1449070.40,"","","",846683.24,"",2020-11-02
7801,7801,"",1313835.03,"","","",343408.47,"",2020-11-03
7867,7867,1447914.56,"",1447914.56,"",1447127.86,"",1447914.56,2020-11-03
7869,7869,"",1309875.51,"",1309875.51,"",768122.02,"",2020-11-02
7983,7983,"",1456604.00,"","","",850197.31,"",2020-11-01
8016,8016,1629670.40,"",1629670.40,"",1624868.80,"","",2020-11-04
8225,8225,1065152.93,"","","",1062330.43,"",1065152.93,2020-11-01
8294,8294,"",940089.41,"","","",534267.62,"",2020-11-04
8296,8296,"",1326941.15,"",1326941.15,"",347379.85,"",2020-11-02
84,84,1356809.60,"",1356809.60,"",1356809.60,"","",2020-11-04
8469,8469,"",1473322.40,"","","",857995.67,"",2020-11-03
8527,8527,1465389.38,"","","",1458536.68,"",1465389.38,2020-11-03
8545,8545,"",1333533.92,"",1333533.92,"",349377.58,"",2020-11-03
8740,8740,"",1998610.40,"",1998610.40,"",1103018.09,"",2020-11-01
8892,8892,1659804.80,"",1659804.80,"",1659804.80,"","",2020-11-04
89,89,858718.20,"","","",856709.30,"",858718.20,2020-11-01
8927,8927,"",956150.52,"","","",544424.73,"",2020-11-01
9024,9024,"",1339181.33,"",1339181.33,"",786655.15,"",2020-11-01
9038,9038,"",958966.92,"","","",546205.84,"",2020-11-04
9163,9163,"",1349896.71,"","","",354335.80,"",2020-11-01
9227,9227,"",1748719.76,"","","",475186.24,"",2020-11-04
928,928,"",1729877.60,"","","",977666.73,"",2020-11-01
9280,9280,1485326.56,"","","",1484398.56,"","",2020-11-04
9364,9364,1487550.63,"",1487550.63,"",1480614.23,"","",2020-11-04
9388,9388,"",2020901.60,"","","",1113415.89,"",2020-11-01
9540,9540,1682096.00,"",1682096.00,"",1682096.00,"","",2020-11-04
9572,9572,"",972516.10,"","","",554774.40,"",2020-11-02
9769,9769,"",2034008.00,"",2034008.00,"",1119529.42,"",2020-11-02
9799,9799,1499068.12,"",1499068.12,"",1499068.12,"",1499068.12,2020-11-03
9982,9982,1503913.41,"",1503913.41,"",1502915.21,"","",2020-11-02
1000,1000,"",1732354.40,"","","",978822.05,"",2020-11-01
10099,99,1507011.22,"","","",1506001.32,"","",2020-11-03
10201,201,1509711.88,"","","",1502691.78,"","",2020-11-01
10415,415,"",993905.54,"",993905.54,"",568301.18,"",2020-11-01
1047,1047,1389936.80,"",1389936.80,"",1389936.80,"",1389936.80,2020-11-03
10657,657,1521785.39,"","","",1520719.69,"","",2020-11-01
111,111,"",1113031.78,"","","",643637.15,"",2020-11-04
11106,1106,1735966.40,"",1735966.40,"",1735966.40,"",1735966.40,2020-11-02
1117,1117,1269194.81,"",1269194.81,"",1269083.11,"",1269194.81,2020-11-01
1138,1138,"",1737101.60,"","","",981036.39,"",2020-11-03
11395,1395,1541325.42,"",1541325.42,"",1540185.92,"","",2020-11-03
11524,1524,"",1412408.90,"",1412408.90,"",373278.10,"",2020-11-02
11677,1677,1548791.93,"",1548791.93,"",1541624.23,"","",2020-11-01
11744,1744,1154440.51,"",1154440.51,"",1151266.11,"",1154440.51,2020-11-04
11898,1898,1763211.20,"",1763211.20,"",1763211.20,"",1763211.20,2020-11-02
12062,2062,"",1035694.87,"","","",594728.94,"",2020-11-04
12067,2067,"",1426785.91,"",1426785.91,"",377634.59,"",2020-11-01
12129,2129,"",1599226.40,"","","",916724.03,"",2020-11-03
1216,1216,"",1739784.80,"",1739784.80,"",982287.98,"",2020-11-01
1220,1220,"",1536718.42,"",1536718.42,"",410946.08,"",2020-11-01
12329,2329,"",1042469.46,"","","",599013.23,"",2020-11-03
12451,2451,1569285.13,"",1569285.13,"",1562040.03,"","",2020-11-03
12490,2490,1570317.73,"",1570317.73,"",1570317.73,"",1570317.73,2020-11-02
12660,2660,"",1617492.80,"",1617492.80,"",925244.45,"",2020-11-02
12764,2764,1180320.97,"","","",1171044.57,"",1180320.97,2020-11-04
12773,2773,"",1053735.08,"",1053735.08,"",606137.65,"",2020-11-03
12818,2818,"",1054876.86,"","","",606859.72,"",2020-11-04
12913,2913,"",1449185.46,"","","",384422.05,"",2020-11-03
12986,2986,"",1059139.52,"","","",609555.45,"",2020-11-04
131,131,"",1507884.96,"","","",402209.04,"",2020-11-04
13238,3238,1192347.77,"","","",1189023.97,"",1192347.77,2020-11-02
13243,3243,1590254.91,"","","",1582930.61,"","",2020-11-03
13366,3366,"",1461179.54,"","","",388056.46,"",2020-11-04
13439,3439,1197447.75,"",1197447.75,"",1188103.85,"","",2020-11-03
13613,3613,1201862.65,"",1201862.65,"",1201862.65,"","",2020-11-01
13661,3661,1203080.55,"",1203080.55,"",1199714.45,"","",2020-11-01
13714,3714,1602725.58,"",1602725.58,"",1602725.58,"",1602725.58,2020-11-02
13720,3720,"",1470552.39,"","","",390896.61,"",2020-11-02
13893,3893,1831839.20,"",1831839.20,"",1826449.90,"","",2020-11-01
13929,3929,1833077.60,"","","",1827684.70,"","",2020-11-01
14079,4079,"",1666306.40,"",1666306.40,"",948013.73,"",2020-11-01
1409,1409,892210.56,"",892210.56,"",892210.56,"",892210.56,2020-11-01
14120,4120,"",1087912.51,"","","",627751.61,"",2020-11-02
14323,4323,1618850.07,"",1618850.07,"",1611417.77,"","",2020-11-03
14376,4376,1848454.40,"","","",1848454.40,"",1848454.40,2020-11-04
14513,4513,1224698.35,"",1224698.35,"",1224698.35,"","",2020-11-01
14530,4530,"",1491998.76,"",1491998.76,"",397395.24,"",2020-11-04
14571,4571,1855162.40,"","","",1855162.40,"","",2020-11-03
14643,4643,1857639.20,"","","",1857639.20,"","",2020-11-03
14666,4666,1228580.42,"",1228580.42,"",1228580.42,"",1228580.42,2020-11-02
14724,4724,1860425.60,"",1860425.60,"",1860425.60,"",1860425.60,2020-11-04
14726,4726,1230102.80,"","","",1220630.20,"",1230102.80,2020-11-02
15168,5168,1875699.20,"","","",1875699.20,"",1875699.20,2020-11-04
15224,5224,1242738.55,"","","",1242738.55,"",1242738.55,2020-11-04
1531,1531,1280156.29,"",1280156.29,"",1280003.19,"",1280156.29,2020-11-03
1547,1547,"",1545376.40,"",1545376.40,"",413569.60,"",2020-11-04
15485,5485,1249360.91,"",1249360.91,"",1249360.91,"","",2020-11-01
15679,5679,1654752.88,"","","",1653184.98,"","",2020-11-03
15880,5880,1660074.76,"",1660074.76,"",1652486.76,"",1660074.76,2020-11-04
15979,5979,1662695.98,"",1662695.98,"",1655098.08,"","",2020-11-03
16022,6022,1262986.21,"",1262986.21,"",1253384.01,"",1262986.21,2020-11-02
16270,6270,1670400.79,"",1670400.79,"",1670400.79,"",1670400.79,2020-11-02
16402,6402,1673895.75,"",1673895.75,"",1666255.55,"",1673895.75,2020-11-02
16700,6700,1280189.10,"",1280189.10,"",1280189.10,"",1280189.10,2020-11-04
16796,6796,1282624.91,"",1282624.91,"",1272945.31,"",1282624.91,2020-11-04
16957,6957,1688590.49,"","","",1686894.79,"","",2020-11-01
17149,7149,1693674.07,"",1693674.07,"",1685959.17,"","",2020-11-01
17243,7243,1293966.64,"","","",1290242.34,"","",2020-11-03
17346,7346,1950622.40,"",1950622.40,"",1950622.40,"",1950622.40,2020-11-02
1751,1751,"",1550777.70,"","","",415206.30,"",2020-11-04
17702,7702,1305612.85,"",1305612.85,"",1301842.65,"",1305612.85,2020-11-02
17985,7985,1972604.00,"",1972604.00,"",1972604.00,"","",2020-11-01
1813,1813,"",1760321.60,"","","",991867.44,"",2020-11-02
18153,8153,1978383.20,"",1978383.20,"",1978383.20,"","",2020-11-01
18250,8250,1722825.25,"",1722825.25,"",1722825.25,"",1722825.25,2020-11-02
18452,8452,1324642.60,"",1324642.60,"",1314797.40,"",1324642.60,2020-11-04
18498,8498,1990251.20,"","","",1990251.20,"",1990251.20,2020-11-02
1853,1853,903476.17,"",903476.17,"",901290.87,"",903476.17,2020-11-01
18581,8581,1327915.71,"","","",1327915.71,"","",2020-11-01
1952,1952,905988.10,"",905988.10,"",903792.90,"","",2020-11-04
1954,1954,"",1765172.00,"",1765172.00,"",994129.93,"",2020-11-03
19724,9724,1356917.05,"",1356917.05,"",1356917.05,"",1356917.05,2020-11-04
